Actual_GPP,Predicted_GPP_Optimized,Predicted_GPP_Linregress
-0.0282073,-1938.697722850843,-1984.213758548689
0.448582,-1974.238684213988,-2186.176447833634
0.316709,-1990.2383378030404,-2205.5290505145194
-0.11061,-2030.4167418785541,-2209.658594868959
0.461433,-2072.9590308981583,-2040.118257665649
0.110204,-1674.800582211666,-2008.8043617334363
0.973905,-1921.3348714149777,-1983.1294401180228
0.438854,-1720.33190787325,-2073.302174370277
1.67812,-1693.705815504611,-2040.5079517034014
0.502792,-2295.6792797803114,-2160.6622829425864
0.903194,-1034.0803641098262,-1846.776566118428
2.03139,-1893.4800654705655,-2122.24049844087
0.214739,-2132.604349331399,-2141.5606256065066
1.02464,-1936.4045183010617,-1956.152164441643
0.650828,-2203.512782694818,-2003.7270448730897
0.542524,-1883.2668691461656,-2159.7225856774853
0.670796,-1646.85871099344,-2024.7782915616133
0.0369027,-1930.132193627456,-2074.525147132379
-0.103952,-1918.022336213412,-2132.5353716169793
0.0876501,-2283.526178802864,-2027.4143990261805
0.360408,-1817.9711280095744,-2065.9811257247075
0.158446,-2091.2338244358684,-2243.3393762366113
0.910597,-2281.5855257955354,-2244.4436977839864
0.0857862,-2054.737294079558,-2224.9341047443345
0.858098,-1843.2243951359194,-1903.2207652522613
0.131531,-1373.4927615891465,-1934.307566853196
0.247714,-1771.9216740960512,-2100.3066222752495
-0.024137,-2018.1643355007677,-2230.7890728447273
0.1158,-1477.5662850201784,-1969.759148230644
0.12157,-1539.1349512162174,-1962.785785464692
0.0575965,-1333.8673654671768,-1947.3415016925278
0.216077,-1991.543354901553,-2221.1413842117113
0.102757,-2507.1378148821923,-2198.4919161077796
0.564166,-1322.7274682537213,-1937.5232177530052
-0.293105,-1724.4674774188854,-1995.610888063891
-0.184357,-2142.7121550362335,-2308.6481863597583
0.0453221,-2310.983465522652,-2211.3683181035335
-0.110086,-2445.5039332100214,-2204.9311686547503
0.361356,-1727.1929115908395,-2001.9138033166196
0.123567,-2127.373754722629,-2084.1377960705095
-0.100824,-2195.7855727495416,-2306.371880002944
0.205714,-2319.353977058002,-1921.938940206729
0.270499,-2596.712799099202,-1974.816123422826
0.24193,-3245.898471088552,-2021.5614919419654
0.0574834,-3078.5576105597384,-2213.8035115113044
-0.254479,-2341.0314257382915,-2457.186329506383
-0.526386,-2281.036906901174,-2467.0393735900298
-0.187017,-2359.264289672728,-2402.074535212866
-0.304987,-2227.1739012437133,-2447.905184371593
-0.352002,-2231.6034170200337,-2431.1675335241134
-0.397336,-2191.074432099887,-2403.802790256471
-0.291598,-2240.744332285687,-2352.6501033203917
-0.212402,-2316.80301772037,-2280.041888784261
-0.283061,-2021.857439766885,-2061.916020698432
-0.00122746,-2096.3322089751314,-2095.7798590257667
-0.0934277,-1615.2720491378413,-1878.0181542445948
0.474092,-1772.1841052949046,-2083.344626286017
0.0559023,-2257.2043105026855,-2423.1670086871736
-0.0673151,-2166.4437109053733,-2242.2004094101567
-0.542544,-2413.6081307187824,-2493.7819192730667
-0.424836,-2500.72623969906,-2453.785287396934
0.441161,-1360.7493216289881,-1954.615985728462
0.33546,-1891.255161855989,-2180.7222045365347
0.63174,-1761.6915503619102,-2047.6193022599746
-1.12936,-2408.217565166606,-2542.07429976668
-0.509975,-2572.182167359035,-2444.9178330865634
-0.650499,-2295.668068378595,-2495.08651507526
1.60149,-2918.750976910498,-2310.1041025753543
0.646857,-1400.441616380867,-1955.736519525378
0.952721,-2056.4902194511446,-2284.0022058058635
-0.100688,-2170.969592006051,-2352.5192050398136
-0.0847578,-2129.2448701204407,-2080.6261755858586
-0.35384,-1476.298183063133,-2063.1841829908253
-0.377983,-2255.4519306166044,-2369.5059299664435
1.23068,-1375.4858166122697,-1924.575610219774
0.308756,-1873.818609526849,-2051.8063763538003
-0.781977,-2386.982697386355,-2516.845691059592
-0.797689,-2202.6703180061445,-2769.339676994179
0.710178,-1888.866294855175,-1904.5305307175443
-0.203087,-2036.12032330385,-2080.223922503341
0.115238,-2428.28754954975,-2116.019556744193
-0.788739,-2291.297804984457,-2695.881940043737
0.470696,-1737.6744959798727,-1965.5582104744624
0.891267,-2134.646359613227,-2027.143005295513
0.0470166,-1736.1029133685975,-1957.2396172630465
-0.713613,-2373.066507684676,-2493.3834228629744
-1.00739,-2084.4886133656323,-2850.273801382134
0.0618812,-1445.000273739177,-1903.8604260033865
-0.0324849,-2349.661104838204,-2456.5798084355974
-0.772371,-2554.0559477835823,-2561.20906082519
-0.66027,-2272.6248324137723,-2673.6795097502686
0.929101,-2068.2036012230287,-2067.667886015845
0.362386,-2063.006507667175,-2242.0059395719486
-0.639463,-1605.7490629004487,-2104.270163343221
-0.0730334,-1166.414777059235,-1979.9307062745183
0.447145,-1115.8782405786071,-1926.9176672246385
0.819862,-1961.4599081207998,-2013.6429006250116
0.842203,-2218.3678975606285,-2748.888898664123
0.911965,-2048.3038849508876,-2852.3753868767944
0.445539,-1539.670384649511,-3014.3876938798403
1.1547,-2393.5319513601116,-2381.12253390053
1.18039,-1720.0855095326463,-2112.3154811865775
1.25797,-1813.8220050495643,-2644.8322416508827
1.37863,-1035.5882388882787,-1900.497163448458
1.74199,-2057.0497201074977,-2322.400414844324
3.69546,-1282.5661898370215,-1988.8776328195877
2.58733,-2451.4497230538427,-2509.5975296791485
3.66582,-2338.6100524959975,-2378.6648350145088
2.49822,-2226.8857216279494,-2743.699137415024
2.20609,-2377.2353935141514,-2636.3589484202375
3.33769,-2246.891486367516,-2367.408713301612
3.67769,-1972.9915934876483,-2201.2521802697993
2.39485,-1350.6293362126542,-2016.0437399534544
6.71225,-1778.179491271902,-2579.3423737389894
7.16614,-1943.4478937297472,-2839.7063163947455
4.79546,-2237.5256388681482,-2628.3816380538847
5.35086,-1796.5684258021981,-2267.015158327102
6.4744,-95.64176643618976,-3121.701002589936
6.27347,-1382.6625742277997,-2904.0011491363193
7.93606,-1791.4292713710813,-2623.513442448546
6.71473,64.91555561523657,-2988.7001652380313
8.62988,-1314.4872966551218,-2811.690324042245
7.84028,-2289.203050734719,-2382.5437862924073
7.25757,-1062.1108076729363,-1923.620540770542
11.2627,-2284.307848167908,-2389.216686056661
10.9203,-1869.7548483671999,-2818.985800662906
12.2074,-1553.3399006885957,-2901.516777117553
10.0241,-1681.774992640456,-2831.3750510856853
5.644,-1343.266740894205,-1988.9175630690172
10.4431,-1274.8129102099317,-2002.6772819794785
13.1845,-2210.920386529704,-2482.1866391596377
11.7668,-1331.5798795654111,-2031.8961371782084
9.45361,-1387.283002439665,-1979.4255977806724
12.8147,-1545.8169173572348,-2079.5422712922577
4.69179,-990.7190132528174,-1918.7834373793141
6.01885,-1117.6736402796007,-1935.9519832885223
7.7573,-1083.2418854975278,-1930.9749662907363
7.56039,-2236.3321464220185,-2532.9721618845933
7.87812,-1755.592262280157,-2739.1717053905545
8.07154,-2055.8544590418483,-2613.0758075747817
5.7358,-1313.446520119329,-2021.8955435169773
12.5203,-2356.578796546121,-2474.622197511386
9.92383,-2207.207916887394,-2687.241137710761
5.33511,-1953.1602977889681,-2231.259976947842
13.4994,-1848.909856977747,-2367.5638027465616
10.8473,-1578.3149320196453,-2804.992359436097
9.82786,-1136.6139735416994,-2945.1101908159544
10.97,-1329.8725683948203,-2841.4778805374062
11.112,-1816.7486142324378,-2255.6498027172943
9.585,-1208.5460753248492,-2879.444647178087
9.20978,-1877.9382105255036,-2323.4058714598345
10.1549,-2081.4842373138913,-2625.0549783539554
7.47449,-1497.1537619146777,-2130.5898227572184
9.30429,-2158.6327893667917,-2353.544425209801
11.0893,-1878.9542882371734,-2620.5133901500417
11.1539,-2098.3901501135265,-2314.9951441724775
10.1231,-2203.8220655111045,-2333.867589635482
2.1519,-902.7141623577955,-1928.108123900974
1.99211,-878.6497287843152,-1935.0946037177882
9.77262,-1962.3632227749595,-2213.8881335772867
11.5003,-1499.1384758907836,-2155.410523668421
9.71564,-1556.582663633041,-2160.439240748722
6.93341,-1061.4578804286723,-2021.8069254886516
12.1475,-2291.1543189926397,-2479.4205714002746
12.4936,-1748.9278670245924,-2653.5333060286493
12.5132,-2133.3522723804076,-2452.670052053275
9.42448,-1747.9718035322335,-2167.8138632687032
11.1854,-2128.3978497993453,-2348.362864946055
13.0522,-2012.9442665534677,-2614.5912545432143
12.0209,-1948.3310231344915,-2697.8351136891374
3.70971,-1219.9474147759154,-1975.5405385310273
10.1658,-1743.3126280502204,-2280.740765685662
12.3691,-2005.4605105222868,-2456.9043371451335
9.37606,-1597.9309056168013,-2132.5587494352603
12.3473,-1928.2313029504114,-2589.5497941857693
6.20095,-649.2824759042994,-1892.7419140735315
1.68906,-649.259348383437,-1848.0381521990864
9.76904,-1940.6074877855333,-2630.2084245904084
11.1895,-1879.9968646283794,-2453.3166500764405
11.6649,-1978.5410909807272,-2371.3812759701186
6.83409,-1131.5296564707314,-2000.3619422865468
11.0658,-1983.7673628379455,-2257.994431905795
9.27959,-1878.4146754513347,-2202.2874382731
11.861,-1614.7985025120463,-2102.83732722279
8.69572,-2259.5672087054586,-2444.2915982028567
10.3935,-2086.147812733458,-2408.2464319025858
10.7765,-1629.105177254465,-2117.774420831417
9.72563,-1704.1333734549166,-2128.0361487799805
9.45782,-2190.953647840874,-2442.0608215122925
9.62628,-2194.19223950945,-2415.4667958572154
9.35128,-2203.5173771619475,-2410.4990568644857
8.85848,-2049.3970670509884,-2591.588455744522
7.7401,-2053.862814569255,-2567.2361683025824
10.2026,-1923.4548956349536,-2313.810510265115
9.05044,-2219.179582591161,-2404.3036203692527
8.21711,-2090.4306806938907,-2265.7475052249874
8.26247,-2152.1108375259146,-2351.321907370426
6.084,-1121.239669573036,-1979.321205097508
7.986,-1884.1963873712727,-2349.369762664657
7.42571,-2188.2241590787553,-2447.674494336984
9.45871,-1762.1343027380408,-2180.680772095821
8.55443,-2180.3899724004955,-2458.4990082576232
8.70663,-2037.7915372611792,-2314.1729695725494
10.519,-2197.6020619033793,-2406.3651136596413
7.9076,-1749.9815492083744,-2162.342125671056
-0.735728,-948.1706725857271,-1882.7452598954053
2.08381,-1530.6557079660308,-2120.4982438377674
6.06413,-1081.0125338237076,-1997.6002445103995
5.8805,-924.8994874519153,-1931.4873626738533
8.26182,-1204.2970316859999,-1995.68283723686
5.56627,-2174.5153410248727,-2301.0757836097537
6.12169,-2195.3835971228414,-2343.6519103945902
6.33498,-2177.359589414518,-2405.9138062076563
5.77175,-1971.04546117173,-2350.860071508777
6.83064,-1845.0203242864332,-2476.08573314925
6.78833,-1888.516052324053,-2472.11734375298
5.76972,-1918.0436916321048,-2347.5930476493977
6.39242,-1988.7678049540757,-2388.6832167456405
5.83436,-2181.539644303573,-2307.8880295353824
4.65314,-2012.6997242178195,-2229.487015721218
4.36673,-2229.254857263381,-2338.606621953575
4.16361,-2284.5993910465313,-2354.9697798227708
4.46656,-1768.8532641267548,-2116.6590291015787
-0.293189,-700.7675342084726,-1841.7680758856936
5.1122,-2073.2215947494233,-2264.269573951263
2.37594,-1031.7504491666311,-1935.1057716375499
4.04836,-911.8745177576473,-1920.2777584276623
3.69605,-977.0653395513752,-1909.241903509515
3.5022,-1116.8167689547865,-1953.092585322707
2.68037,-1284.9352875286993,-1986.9579036730668
2.10783,-929.4416007342169,-1904.071500589928
2.19634,-649.9102490251274,-1832.947068803829
1.72367,-723.8203700856453,-1824.5079255081823
2.54027,-1259.681248746781,-1974.7233893396542
2.60486,-951.5688963808549,-1871.7938141850225
0.823341,-1690.7941144508907,-2079.1468484358074
0.800035,-2450.7463144228504,-2329.221159267857
0.643489,-2443.7635543651368,-2383.680896235417
0.554454,-2331.2570399962965,-2401.812784143443
-0.121115,-2226.183932608812,-2395.5459526696404
0.128998,-2410.400820413355,-2398.417447613634
-0.419901,-2292.342554714458,-2422.4915133088516
0.163914,-1806.688752496257,-2189.2460375038277
0.258385,-1656.9934606744798,-2159.775073082008
-0.0535084,-2199.9891868719665,-2483.8647849945596
-0.388105,-2309.57448219962,-2312.7895474711977
0.118902,-1735.2794918688678,-2071.409924231529
-0.62693,-1677.51005341334,-2058.0103069114157
0.227038,-1217.8187463468123,-1844.7175572598846
0.372976,-1321.2388056766247,-1882.040345400513
0.58201,-2304.4925356208614,-2096.109523892093
0.53699,-2524.1433226730883,-2150.566148835537
0.204422,-2375.0295864370305,-2158.352087309051
0.312612,-1314.237083965546,-1918.5739683230777
0.790117,-1244.0413918624379,-1976.48179614964
1.05271,-1149.290508721818,-1916.9118884895488
-0.384856,-2443.219588511925,-2226.3466632822674
-0.192462,-2280.27095201213,-2168.825876647893
0.428649,-1466.245679252666,-1938.4604399994355
0.640671,-2115.3640086334212,-2156.0100768644243
0.0884558,-1551.1839552550377,-1868.8088624566062
0.651296,-1521.0450132241294,-1973.4227270995616
0.133452,-1657.6466573433804,-1965.299074991294
0.0133161,-1858.5066061640916,-1992.5020258295363
-0.423934,-1866.1675476826365,-2031.4945490438777
0.0963678,-1395.8738763122406,-1899.877438990515
0.319655,-1378.8511774311307,-1886.2677978812599
0.498091,-1697.8453698279495,-1973.8043054896143
0.221912,-1173.2452349584696,-1869.3226987495566
0.454419,-2396.065590377368,-2133.9919645805016
-0.241155,-2915.014655285738,-2211.374774081939
0.63467,-1875.408295083157,-2066.7314018083707
1.2298,-1432.0698585320915,-1860.8370120223062
0.266066,-2674.9062024513532,-2167.3386656573493
0.00222166,-1842.5014438096841,-1975.5688662659834
0.280544,-1194.6102850037057,-1845.181572087822
0.381111,-1381.4155816093555,-1873.9868566612686
0.143088,-1951.2577756815526,-1993.2120160868055
0.0955646,-2614.035026470397,-2134.0141805348803
-0.41255,-1687.7861293344297,-1886.2596878354298
-0.0285414,-2129.2000646476367,-2009.194504474435
0.301231,-2178.493223760035,-2017.4217718917957
0.637961,-2184.5392644993008,-2043.9339543023154
0.692373,-1994.1188537629603,-1987.206989853007
0.234807,-2200.933473804422,-2025.3333276748494
0.273531,-1554.538482014279,-1864.3789549030814
0.611444,-1459.3022710563641,-1911.131206938844
-0.118417,-1301.0420489453136,-1893.0610105410547
0.296246,-1246.3567467016674,-1874.1330169797234
0.185784,-1149.611544244674,-1877.8990145013747
0.710652,-1438.8211589531568,-1957.641533609075
-0.0814511,-963.4013894242386,-1853.364780975091
0.438736,-800.9971710917828,-1809.4479973828886
-0.0298073,-1260.0667243386529,-1865.6063712173232
-0.0170504,-1453.6138017716419,-1947.6780192356036
0.00466708,-1722.7992251341252,-2025.946949891125
-0.0727261,-1972.3014735796455,-1970.1628458857758
0.18304,-1548.9938321179634,-1891.4889525932147
-0.0117531,-2016.9176917102814,-2044.3629012361812
0.344108,-1217.392719062983,-1855.6940945769993
0.0925767,-1305.5495672117531,-1847.8045241512252
-0.0794484,-1550.9784833216338,-1885.406419562841
0.0160729,-1812.6588591986597,-1916.8119389233461
0.341167,-1853.8413451900933,-1963.5022280364183
0.554038,-2095.3414412010366,-2029.015414682128
0.333512,-2155.400742984754,-2071.07479862108
0.44908,-2200.083240025279,-1973.5531732189263
0.72196,-1835.8524773691365,-2009.8800977396395
-0.297786,-1125.5431610987675,-1832.1142597242551
0.22063,-1215.8250088421357,-1844.676779370932
-0.0912265,-1231.032307585455,-1841.0683437947644
1.32285,-1411.7658545296335,-1866.1382321194258
-0.0549028,-1774.008736429583,-1942.3461976960057
0.109003,-1713.9720627781712,-1907.5048292735494
0.461813,-1742.2116017310768,-1962.9366906729094
0.342554,-1449.8333514831388,-1856.2663840072098
0.53159,-1805.927707150027,-2010.9262908026633
0.147059,-1494.1061402693263,-1890.6333384801574
0.317813,-1801.4542977764563,-1918.6163183958247
0.30113,-1765.4378772592245,-1905.9392584360526
0.438283,-1743.371293936426,-1998.5000313108671
0.850395,-1563.9692644537424,-1878.285585131814
0.654944,-2150.3899741037335,-2021.2351839888279
0.444755,-1776.00531394584,-1904.1898354046255
0.134471,-2051.918735277949,-1969.0369156082966
0.227984,-1487.6057353380081,-1876.654970053846
0.205802,-1746.5049107512186,-1967.5320533457077
0.528554,-1593.2886122720015,-1903.754471291301
0.538078,-1705.6773805806854,-1869.5350299815962
0.577512,-2369.0938031228484,-1962.9855801126557
0.479154,-2153.0580240838826,-2064.1167358065018
0.599352,-1849.3342950227068,-1953.8272119139197
0.697926,-1621.8194800499314,-1973.540886572056
0.878648,-1577.7042237555067,-1989.3014340454656
0.9196,-1826.9431943390366,-1961.3828203717078
0.618359,-2180.4252382075083,-1999.0957064446395
0.639727,-2005.5964390870254,-2039.6609447261503
0.614776,-1778.1541588487744,-2020.2571076255238
0.693529,-1863.1654240663695,-1942.040829143407
0.713144,-2850.293913707329,-1988.1273109247934
0.668711,-2725.2957022766714,-1997.7397522738152
0.910255,-2539.460642891881,-1974.6403480552488
0.56885,-1947.9915912684864,-1990.701059807681
0.671299,-1726.742005282269,-1899.5517415215697
0.541161,-2466.240457703654,-1985.8065200539377
0.341931,-2512.2578542804463,-2088.2349572770636
0.163816,-2764.490668568928,-2136.8432441672835
0.377086,-3130.7000221709673,-2054.286620654412
0.383807,-2593.750758021133,-2064.5138753642086
0.385206,-2228.099889432395,-1918.6187835787666
0.0483374,-2023.011277914322,-1895.0148691917584
0.0963871,-2112.596486220407,-2027.3481222957464
0.318591,-2042.6233482777325,-1950.7904632371606
0.0918982,-1708.2013289358106,-1922.7923486120617
-0.0257438,-1992.3672967517768,-2026.3858007295894
0.224043,-2225.86224168291,-1923.4989239275783
0.131157,-2288.8738604863297,-2076.462663825922
0.0836233,-2189.78581158577,-2006.4815426070818
0.153934,-1661.9485147214732,-1988.8484699615954
0.28955,-1704.6700409267662,-1949.9206339436794
0.362399,-1389.348785635757,-1875.4798767616621
0.10618,-1834.8488534607106,-2032.7773452439903
0.0226305,-2227.2958848169737,-2127.3654836173473
0.208919,-1685.117406658874,-2063.80921772268
0.18497,-1535.6863882098223,-1944.6181985835947
-0.0150848,-2041.9069867192109,-2080.8617914044003
0.0611659,-2726.2020618152237,-2217.7121284992386
0.0784656,-2226.362082823678,-2154.7536844783635
0.0492381,-1912.9493685911252,-2099.3076255860105
-0.0816602,-2146.493547911011,-2162.333440776281
-0.0554801,-2544.4207757997397,-2211.8038931846986
0.085442,-2452.522028022893,-2024.480282551539
0.656271,-1470.527931275469,-1897.339039456171
-0.212744,-1450.1862858313098,-1974.8766676651646
0.294173,-1776.58943605075,-2046.7782481996044
0.234464,-1579.669434746392,-1930.1040057554906
0.0171563,-2039.203872987219,-2179.646084461972
-0.0413214,-2284.9313677227274,-2187.3058659976914
0.247134,-2328.7858808155015,-2137.4600696339876
0.640173,-1267.8457086379606,-1881.0662785663087
0.770536,-1643.1412517504068,-1922.9065034914504
-0.104338,-1850.0890722412348,-2010.7148326394993
-0.389055,-1597.1749802317615,-1937.326900748748
0.029611,-1947.7533492385203,-2142.2337963297687
0.340517,-1922.66738797967,-1944.7872573460663
-0.0447082,-1818.0714722626599,-2104.1828836018963
0.371733,-1577.4805420469281,-1928.3088377349466
0.928458,-1340.7101398323116,-1873.6574710893678
0.229269,-1271.6613532051858,-1882.4487750250373
0.544485,-1355.216819226003,-1906.437847328525
-0.0960053,-1497.4239447654952,-1979.6805026386023
0.301004,-1695.5528155649945,-2137.338566054769
0.357889,-1751.2719876122321,-2149.664138832506
0.414971,-2125.095535478345,-2194.1268880701987
0.620531,-1402.5939442921424,-1858.1051524908328
0.854149,-1792.1936745224587,-2173.0385162523435
0.339416,-2109.180988935031,-2319.5610944769323
0.346109,-2684.289191447375,-2450.463000555039
-0.0364365,-2621.725981443658,-2568.3014567000187
0.319801,-1610.2936853708252,-1967.2499357637034
0.142082,-2530.85310921571,-2459.5030686324976
0.0152998,-2393.7582874227587,-2396.46616912624
0.11497,-2732.474332216959,-2446.390691576549
-0.336267,-2305.5483388404223,-2347.666085338751
-0.627342,-1927.6351990633987,-2273.550565168065
-0.671701,-1969.0914081242306,-2339.4639077662
-0.917559,-1987.9731601043197,-2353.400354328999
-0.900122,-908.7034871409741,-1901.920385524368
-0.26292,-1556.8253083425855,-2046.6228089227
-0.0343617,-893.4756096974728,-1872.6951869943734
-0.513061,-718.8957372271655,-1855.3328986353013
0.00265588,-1152.8145464635122,-1918.2609530589834
-0.822338,-2147.811238875167,-2288.327395315643
0.0943098,-2541.1094303323953,-2345.258721993604
2.25526,-2350.7601222629323,-2092.626276585483
0.539742,-1925.8499828506094,-2041.5912277684977
-0.149767,-2227.1440397440133,-2245.1223272912766
-0.328885,-1103.2695670590838,-1881.131447519499
0.313365,-1570.9753686067752,-1945.1261571344885
0.417351,-1872.334074352663,-2093.9086792114713
0.504931,-2257.5164858836974,-2284.8781429030546
0.214291,-2319.9043658245473,-2248.0678111754123
-0.544399,-2534.977480741277,-2574.1591292062126
-0.149792,-2260.880068884177,-2414.968319199722
-0.0261139,-2374.6884267048426,-2534.8291310582154
0.252606,-2421.7875779326237,-2320.7626632452
0.0750085,-2605.0762815708067,-2439.469606602216
-0.133378,-3143.7555766358846,-2245.9613279098903
-0.334086,-2898.1649967943827,-2335.8369685380494
0.0553182,-2498.1438246961934,-2542.155210297259
1.42036,-2448.805824932816,-2650.4722278727586
1.26136,-2680.874771547282,-2288.3019005544907
0.610311,-2191.2498761620654,-2621.0945938910963
0.0430495,-1055.9933538350251,-1910.7525553792236
0.858252,-1324.552304358805,-1964.0387185890559
-0.400452,-2214.1681857317335,-2369.182449647086
1.49419,-1400.667791101152,-1984.2773591934515
0.074925,-1836.4912143355882,-2104.2846903137815
-0.00231343,-2328.5629740740483,-2476.697822136857
0.451872,-2557.3833341901923,-2429.444117347758
0.592528,-2512.133039305095,-2373.849281401127
-0.0810677,-2394.0840166073663,-2651.278876726241
-0.0419616,-2261.5770376750424,-2754.9401939637537
-0.318877,-1550.463312781468,-1925.8338251497219
0.164328,-2249.1541925532083,-2454.588109181504
-0.644221,-2475.055482075073,-2665.970277027441
0.615642,-2791.045956994463,-2375.4313221731645
0.719593,-2600.4689654921845,-2623.9459366599785
0.41337,-981.4348054716962,-1906.5070612434977
0.424729,-2288.8222395610114,-2447.3302853660534
-0.60224,-2106.3187421254606,-2430.321858851641
-0.00338609,-1781.8480918744172,-2156.724039095319
0.743582,-2323.2225563869993,-2479.508658961726
0.505417,-1261.193667037873,-1967.6022493130856
1.32452,-772.0248588604678,-1854.4918328431368
1.84113,-2351.328186063771,-2449.8878246837658
2.378,-1972.6013607727295,-2172.9142656225113
1.96446,-2218.783904230292,-2723.1142783224764
1.55529,-1677.1660833585422,-2920.82759352039
2.78998,-2231.1144031681924,-2356.195873660131
2.80651,-2042.29398427165,-2780.942108120243
3.31149,-1458.1062953422334,-2973.7679727699797
4.84001,-890.9823600730864,-3045.011947255902
7.25827,-1860.7635960778098,-2814.337914218907
4.90291,-2056.171306812396,-2827.0954389445155
5.45275,-2488.2790301894065,-2245.3517718300936
7.84316,-625.7733088935072,-3022.61729987338
7.95411,-322.9759925750026,-3020.6509775574486
5.99764,-1533.7479169587198,-2049.1062640904292
8.14738,-2243.454041604239,-2705.8768316836627
7.58138,-2183.6819683604335,-2613.8432172984167
9.304,-2206.4801514175088,-2456.4779214339524
7.70355,-2003.7797031751468,-2384.4714106619986
10.3012,-2326.954755575829,-2572.7122297889987
5.71156,-1590.4038862048096,-2071.180480640928
6.71867,-2104.250199839249,-2354.3686625604
9.1482,-2122.007438247341,-2513.322732388048
8.67293,-1974.7973938153484,-2206.9488643565387
6.26209,-1899.3673401579113,-2186.538648422008
5.81419,-2361.1582646025613,-2510.566582719737
7.19268,-2092.29685984323,-2755.0368437982515
9.24576,-1756.003668043144,-2853.2198747075645
8.36577,-1834.7354425137098,-2710.7589442495773
9.24308,-2032.3860166986035,-2382.6612433864366
9.07305,-2309.7684183293077,-2472.7646961758965
9.46147,-2205.6251574996354,-2564.2002676334578
9.0572,-2018.534346475099,-2494.016472990228
9.82732,-1854.9664136072338,-2287.743986564071
10.1377,-688.5798995860835,-2953.206878783679
9.30615,-1010.4002421605088,-2839.816448108672
12.1266,-2093.4353748773474,-2540.6523904447968
9.19247,-2334.4363191918983,-2638.74978013107
10.1962,-2212.377455624053,-2628.705330199303
-1.60159,-1020.4462220416615,-1848.0883011824635
11.7023,-1910.6522956557978,-2378.634353502761
3.0132,-1299.9401709836748,-2011.6341358038487
11.1991,-2298.597484710347,-2537.8069717413496
8.34928,-1712.4853554109682,-2254.4147292378425
5.69625,-1688.3052750169602,-2290.936402208532
7.58915,-1452.3186406742573,-2132.9981835734657
9.00447,-2220.9830283144847,-2463.469030542992
7.1316,-2085.6185048128928,-2301.9282725132925
5.28023,-1493.3819426574203,-2030.1832849053537
10.2746,-2241.4817053539373,-2549.5460798995705
8.92583,-1952.3326354207745,-2818.232424082079
8.80534,-2098.017956085351,-2701.299239585246
10.2966,-1824.1930792839482,-2703.676070611831
10.6382,-1651.6603613410607,-2531.541989168416
12.305,-1147.2090301461653,-2898.7963893552687
10.6742,-1258.164339728189,-2843.143473209404
9.97739,-998.7187125103671,-2843.1384582827745
10.6069,-1818.7366838685637,-2560.1140895651197
11.1752,-1814.0145478320635,-2622.8908147626908
9.72069,-1720.384619603125,-2481.5522642189344
10.1765,-1143.1278587804497,-2775.2422230190546
10.2514,-1872.546419678079,-2390.9922420283733
8.40135,-1838.4320643744104,-2672.070580202324
9.91362,-1696.9991036383146,-2666.77132175137
10.5028,-1701.4394465041055,-2727.931257415682
9.64605,-1923.2948142313585,-2496.384480179395
10.5944,-1563.098027070175,-2755.637788986627
9.88207,-1329.5463373675657,-2774.1591037481885
10.3485,-1984.812142398451,-2577.228644484133
11.023,-2023.3578063185716,-2280.856624322669
10.4565,-1468.3423642370333,-2611.702378577916
11.4035,-855.5960988468122,-2783.755839235295
9.43167,-1559.7366121722578,-2107.9972831524774
3.60964,-1031.1185922452246,-1966.4208226593578
9.15572,-2182.7138077084574,-2356.620962293518
10.5658,-2326.002024129516,-2506.0979572959905
11.7265,-1831.329972669616,-2443.4068917198897
11.4472,-1908.4060791431484,-2543.174973977457
11.3205,-1806.7575289441775,-2658.121981318755
10.066,-1826.405701270974,-2647.5167362813636
5.24363,-1249.5823488277056,-2034.0460099122251
9.03877,-1985.9194500292438,-2376.9054066314047
8.25837,-2031.927466170531,-2314.8987050658475
8.80959,-1619.9539555037913,-2797.9248791972855
13.3201,-2089.246400387795,-2364.1170006258953
9.34852,-1809.4635787868901,-2255.9805092345905
8.40318,-2159.221527686162,-2476.1213690055256
7.70969,-1646.3997838326477,-2193.587808178967
8.24851,-1991.3579981446655,-2385.920557705977
7.64363,-2063.86154334014,-2372.4648834951745
6.47382,-1165.402736283394,-1998.5460073000554
5.93693,-2396.6915945811857,-2575.117804613362
6.92804,-2097.5223940052115,-2628.7594928683966
6.98076,-2059.1014255101386,-2614.8478172357254
-1.00179,-484.95868667534984,-1821.3343557869548
3.03308,-1294.7501757132125,-1960.6049665490377
7.18431,-2389.8832409742877,-2512.45741954571
7.11979,-2359.213533856737,-2539.0702064735433
6.77661,-1887.7440247204565,-2214.677965976282
7.99427,-1781.6604962370557,-2163.0617952157736
7.76838,-2177.4376171963186,-2427.266067141921
10.0911,-2054.803341425287,-2343.533181857565
9.22449,-1311.2499342323463,-2010.7541950267284
6.98335,-2351.706795470452,-2535.9565094555355
7.42172,-2051.168992297036,-2254.7273862259813
6.67172,-2258.8000862912004,-2490.5360856602274
7.13378,-2191.039875573885,-2466.984930708767
7.80774,-2064.708574302065,-2585.041918126478
7.55389,-1782.8314236977753,-2633.79523517966
4.874,-1325.7186678356395,-1997.675431870175
8.97836,-1881.838323005999,-2410.7976884184372
8.37777,-1654.8590244991321,-2415.9828707677334
8.58696,-1829.4686471859245,-2248.9922057773024
7.62338,-2030.811253908672,-2422.83229753599
7.93529,-2033.0197794604278,-2523.633701671493
